along_strike_index,down_dip_index,lon1(deg),lat1(deg),lon2(deg),lat2(deg),top_depth (km),bottom_depth (km),slip_deficit (mm/yr),tile_geometry,interpolation_method,centroid_longitude_deg,centroid_latitude_deg
25,8,176.35516243714054,-40.6849600122028,176.22510444638814,-40.77681246304683,13.899929457399175,15.608262690268923,23.591638575754903,"POLYGON Z ((1862447.66290518 5492306.38775234 -15608.2626902689, 1872170.46294747 5481012.63917611 -13899.9294573992, 1883538.17561499 5490799.11498248 -13899.9294573992, 1873815.37557269 5502092.86355871 -15608.2626902689, 1862447.66290518 5492306.38775234 -15608.2626902689))",2d_linear_centroids_interior,176.23024309159365,-40.68173890295632
25,9,176.2180006372657,-40.5948591220419,176.09596628792752,-40.69277682025783,15.676700047679851,18.14878108473116,21.938037278977237,"POLYGON Z ((1851242.77590344 5501300.92054788 -18148.7810847312, 1861600.0515447 5490736.08942584 -15676.7000476799, 1872311.34784066 5501236.95280274 -15676.7000476799, 1861954.0721994 5511801.78392477 -18148.7810847312, 1851242.77590344 5501300.92054788 -18148.7810847312))",2d_linear_centroids_interior,176.09367587092618,-40.59797118135573
25,10,176.08217536751252,-40.51047526459839,175.96127257821408,-40.6091109584539,18.222826457530445,21.615186671772765,19.960720454936887,"POLYGON Z ((1840205.29981666 5510756.37927218 -21615.1866717728, 1850530.29864926 5500417.79661867 -18222.8264575304, 1861143.87063938 5511017.42348053 -18222.8264575304, 1850818.87180677 5521356.00613404 -21615.1866717728, 1840205.29981666 5510756.37927218 -21615.1866717728))",2d_linear_centroids_interior,175.95882198606103,-40.51487804725217
25,11,175.94809587998327,-40.426625032361876,175.82858191712756,-40.52615071218091,21.5827090726826,25.8838641481245,14.844170248877322,"POLYGON Z ((1829331.28157933 5520051.45369958 -25883.8641481245, 1839598.88640487 5509997.77993505 -21582.7090726826, 1850093.24623591 5520715.44813931 -21582.7090726826, 1839825.64141037 5530769.12190384 -25883.8641481245, 1829331.28157933 5520051.45369958 -25883.8641481245))",2d_linear_centroids_interior,175.82599437166584,-40.4326670792948
25,12,175.81641335988968,-40.342418295299154,175.7006301452248,-40.44440175829301,25.882833597694912,31.082515469900898,10.757225938729404,"POLYGON Z ((1818705.00424791 5528963.93392883 -31082.5154699009, 1829037.21157556 5519413.60408288 -25882.8335976949, 1839218.84082601 5530428.79476696 -25882.8335976949, 1828886.63349836 5539979.1246129 -31082.5154699009, 1818705.00424791 5528963.93392883 -31082.5154699009))",2d_linear_centroids_interior,175.69604692804043,-40.35188614871715
25,13,175.68770968170887,-40.260727910638366,175.57431195237655,-40.36419143666142,31.055152082562767,36.83800159101431,7.0038543776919076,"POLYGON Z ((1808248.82778404 5537845.52805029 -36838.0015910143, 1818582.63783761 5528638.41007888 -31055.1520825628, 1828561.11071635 5539837.96716871 -31055.1520825628, 1818227.30066278 5549045.08514011 -36838.0015910143, 1808248.82778404 5537845.52805029 -36838.0015910143))",2d_linear_centroids_interior,175.56873658986814,-40.27240569296471
25,14,175.56179477025526,-40.18167876636197,175.4488257667702,-40.28534409248131,36.866741036406054,42.96786644686237,4.379731856107495,"POLYGON Z ((1797903.82894077 5546771.94658654 -42967.8664468624, 1808168.86959429 5537694.21509087 -36866.7410364061, 1818105.7082772 5548930.72865113 -36866.7410364061, 1807840.66762368 5558008.4601468 -42967.8664468624, 1797903.82894077 5546771.94658654 -42967.8664468624))",2d_linear_centroids_interior,175.44360594549627,-40.19395856322453
25,15,175.43781122612438,-40.10479700893734,175.32317664569317,-40.20730779365855,43.03747651367839,48.993209846618434,2.8543017282226417,"POLYGON Z ((1787509.81059327 5555886.47620459 -48993.2098466184, 1797713.80055739 5546644.84056587 -43037.4765136784, 1807783.16338421 5557762.75099283 -43037.4765136784, 1797579.17342008 5567004.38663155 -48993.2098466184, 1787509.81059327 5555886.47620459 -48993.2098466184))",2d_linear_centroids_interior,175.31926429360257,-40.11568387977786
26,0,177.59781524862663,-41.278548137534614,177.44522653453186,-41.348950917241396,3.0272547673446053,5.4488615893021155,1.677504575408549,"POLYGON Z ((1964861.55419155 5425975.5116439 -5448.86158930212, 1971919.62568309 5412963.23101289 -3027.25476734461, 1985104.86427758 5420115.11770146 -3027.25476734461, 1978046.79278605 5433127.39833247 -5448.86158930212, 1964861.55419155 5425975.5116439 -5448.86158930212))",nearest_neighbor_boundary,177.4755287546922,-41.256992987933025
26,1,177.45953344998867,-41.19345690377536,177.31041674047813,-41.26777872566961,5.409666639693058,7.450753783713684,1.7204911010758892,"POLYGON Z ((1953535.04417052 5435347.46752374 -7450.75378371368, 1961086.23747796 5422548.50495234 -5409.66663969306, 1974005.36231213 5430170.59216773 -5409.66663969306, 1966454.16900469 5442969.55473914 -7450.75378371368, 1953535.04417052 5435347.46752374 -7450.75378371368))",2d_linear_centroids_interior,177.3362947759858,-41.174864671871276
26,2,177.3222388798095,-41.09961293108501,177.18631373322378,-41.18703339330498,7.415213990524135,8.96442127640791,1.7645258395387402,"POLYGON Z ((1942019.23517605 5443847.58479064 -8964.42127640791, 1951120.16902272 5432025.02331252 -7415.21399052414, 1963006.29427118 5441174.88815185 -7415.21399052414, 1953905.36042451 5452997.44962997 -8964.42127640791, 1942019.23517605 5443847.58479064 -8964.42127640791))",2d_linear_centroids_interior,177.19685439215004,-41.09222335161453
26,3,177.18293987501147,-41.005884334740095,177.0610403572439,-41.10432055184015,8.84839980042619,9.940672944079406,4.445110884443743,"POLYGON Z ((1930621.16070859 5452445.13838126 -9940.67294407941, 1941039.77690471 5441709.2464324 -8848.39980042619, 1951804.24604033 5452155.59527916 -8848.39980042619, 1941385.62984421 5462891.48722802 -9940.67294407941, 1930621.16070859 5452445.13838126 -9940.67294407941))",2d_linear_centroids_interior,177.0572331127049,-41.00908156975102
26,4,177.04023430266835,-40.90410632724472,176.94599537093566,-41.018581337658716,9.968036146097706,10.809265345892067,7.926891215428812,"POLYGON Z ((1919478.1410399 5460176.29732478 -10809.2653458921, 1931807.77609556 5451674.97784909 -9968.03614609771, 1940322.49630052 5464024.04825261 -9968.03614609771, 1927992.86124486 5472525.36772831 -10809.2653458921, 1919478.1410399 5460176.29732478 -10809.2653458921))",2d_linear_centroids_interior,176.91780691014753,-40.925662333604286
26,5,176.89619850531741,-40.8085582230056,176.82250507542778,-40.93136815097046,10.828661679970304,11.647313328484463,12.61354299885025,"POLYGON Z ((1908502.82887525 5468626.05540937 -11647.3133284845, 1921845.94005033 5461822.29221184 -10828.6616799703, 1928659.85886885 5475185.31995014 -10828.6616799703, 1915316.74769377 5481989.08314767 -11647.3133284845, 1908502.82887525 5468626.05540937 -11647.3133284845))",2d_linear_centroids_interior,176.77864637049578,-40.84200889858059
26,6,176.75769757187345,-40.725771646487985,176.68213100740957,-40.847905280185216,11.539290567757153,12.524341842590513,17.931595847288396,"POLYGON Z ((1897152.67735221 5478536.65427799 -12524.3418425905, 1910414.82926738 5471597.99442432 -11539.2905677572, 1917368.49938171 5484888.83608093 -11539.2905677572, 1904106.34746655 5491827.4959346 -12524.3418425905, 1897152.67735221 5478536.65427799 -12524.3418425905))",2d_linear_centroids_interior,176.63981004826942,-40.75815804775722
26,7,176.62120668761548,-40.64649997249259,176.53750020731314,-40.765501669861976,12.53605935418616,13.777513587929613,21.901449210315818,"POLYGON Z ((1885708.73541989 5488837.08636373 -13777.5135879296, 1898589.3656818 5481251.03630843 -12536.0593541862, 1906201.53150387 5494176.00948045 -12536.0593541862, 1893320.90124196 5501762.05953575 -13777.5135879296, 1885708.73541989 5488837.08636373 -13777.5135879296))",2d_linear_centroids_interior,176.5015058402806,-40.67423806843037
26,8,176.4845412116129,-40.56628803014724,176.39446316464677,-40.68252966128528,13.730111857879146,15.50840419399754,24.71674982046311,"POLYGON Z ((1874350.90613111 5499009.685128 -15508.4041939975, 1886870.42152956 5490941.26455424 -13730.1118578791, 1894996.14677344 5503549.69781381 -13730.1118578791, 1882476.63137498 5511618.11838757 -15508.4041939975, 1874350.90613111 5499009.685128 -15508.4041939975))",2d_linear_centroids_interior,176.36383555066269,-40.59031478294538
26,9,176.34906209422772,-40.488679066237914,176.2487911145908,-40.59992237624045,15.373423844900971,17.706208429242725,22.572320031552813,"POLYGON Z ((1863009.88314796 5509425.76307248 -17706.2084292427, 1874896.54162832 5500578.9859048 -15373.423844901, 1883852.28416139 5512612.05183503 -15373.423844901, 1871965.62568103 5521458.82900271 -17706.2084292427, 1863009.88314796 5509425.76307248 -17706.2084292427))",2d_linear_centroids_interior,176.22698225173755,-40.506505051355795
26,10,176.2131100744102,-40.40553303794712,176.11232410186707,-40.5164531879808,17.80144308582564,20.96396180777945,19.592438757886626,"POLYGON Z ((1851936.6155215 5519050.4576563 -20963.9618077795, 1863675.23632297 5510263.9192587 -17801.4430858256, 1872663.82237024 5522272.47124763 -17801.4430858256, 1860925.20156877 5531059.00964523 -20963.9618077795, 1851936.6155215 5519050.4576563 -20963.9618077795))",2d_linear_centroids_interior,176.09181967967533,-40.42335364463242
26,11,176.07890262111422,-40.32413908027035,175.9757177428863,-40.433709466729105,20.91877195692384,25.059149577678006,14.374460039238615,"POLYGON Z ((1841006.59350967 5528671.45140619 -25059.149577678, 1852410.28860109 5519850.28303575 -20918.7719569238, 1861588.00762978 5531714.91423231 -20918.7719569238, 1850184.31253836 5540536.08260274 -25059.149577678, 1841006.59350967 5528671.45140619 -25059.149577678))",2d_linear_centroids_interior,175.9585349832922,-40.34098974427315
26,12,175.94782184201674,-40.24528799320931,175.8405274786357,-40.35246386341223,25.128816668650106,30.178450964393516,9.38004202425321,"POLYGON Z ((1830308.19191476 5538202.52241456 -30178.4509643935, 1841231.47902737 5529248.02677635 -25128.8166686501, 1850741.02186728 5540848.39724353 -25128.8166686501, 1839817.73475467 5549802.89288174 -30178.4509643935, 1830308.19191476 5538202.52241456 -30178.4509643935))",2d_linear_centroids_interior,175.82835053073813,-40.26018838111871
26,13,175.81912944669065,-40.16623846842368,175.71010257619506,-40.27231971515663,30.16077596889042,35.91105400605554,5.956023122783347,"POLYGON Z ((1819816.44577179 5547401.84887862 -35911.0540060555, 1830426.2512445 5538493.07060512 -30160.7759688904, 1840071.93701648 5549980.48745959 -30160.7759688904, 1829462.13154376 5558889.26573308 -35911.0540060555, 1819816.44577179 5547401.84887862 -35911.0540060555))",2d_linear_centroids_interior,175.7007887468508,-40.18067550513116
26,14,175.69326770283678,-40.088920727093374,175.58197127320275,-40.19353985265804,35.891642299803955,42.07940518120994,2.703530492959121,"POLYGON Z ((1809462.06226461 5556516.34772631 -42079.4051812099, 1819785.37245081 5547564.20511556 -35891.642299804, 1829612.63619524 5558896.67560073 -35891.642299804, 1819289.32600905 5567848.81821148 -42079.4051812099, 1809462.06226461 5556516.34772631 -42079.4051812099))",2d_linear_centroids_interior,175.57560791887602,-40.10231958674367
26,15,175.5702132929433,-40.01657078270824,175.45110473406206,-40.11591335613801,42.130074093816134,48.15119775324398,1.954254297284496,"POLYGON Z ((1799044.35689203 5566087.19041746 -48151.197753244, 1808882.30162103 5556497.56511783 -42130.0740938161, 1819352.47656913 5567238.86096871 -42130.0740938161, 1809514.53184014 5576828.48626834 -48151.197753244, 1799044.35689203 5566087.19041746 -48151.197753244))",2d_linear_centroids_interior,175.45152626578962,-40.02433125935229
27,0,177.73262085315332,-41.17950104911777,177.58719253924357,-41.25779969426456,3.4680078909852403,5.7164942511616195,1.7897022032787695,"POLYGON Z ((1976386.68603949 5434986.19496323 -5716.49425116162, 1984336.82645439 5422466.62722023 -3468.00789098524, 1996999.46554492 5430507.62039664 -3468.00789098524, 1989049.32513002 5443027.18813963 -5716.49425116162, 1976386.68603949 5434986.19496323 -5716.49425116162))",nearest_neighbor_boundary,177.60873186742808,-41.16437355198701
27,1,177.59441182049872,-41.091239048653236,177.45654230097728,-41.17684017264095,5.750583434894546,7.510850741210499,1.7674396307174758,"POLYGON Z ((1965006.64785712 5444016.87441811 -7510.8507412105, 1973849.14995588 5432028.89645501 -5750.58343489455, 1985920.53536602 5440932.92106638 -5750.58343489455, 1977078.03326726 5452920.89902949 -7510.8507412105, 1965006.64785712 5444016.87441811 -7510.8507412105))",2d_linear_centroids_interior,177.46934803471518,-41.08228379044655
27,2,177.45535661212924,-40.999465201792276,177.3293608038483,-41.094850604022106,7.468355723535811,8.783556580115267,1.8095869062962717,"POLYGON Z ((1953610.90307253 5452758.67795614 -8783.55658011527, 1963630.90883592 5441674.01597624 -7468.35572353581, 1974758.42636328 5451732.76111061 -7468.35572353581, 1964738.42059989 5462817.42309051 -8783.55658011527, 1953610.90307253 5452758.67795614 -8783.55658011527))",2d_linear_centroids_interior,177.32969493898716,-40.99964400649512
27,3,177.31413660640354,-40.90169334730185,177.20945551437683,-41.01079378128909,8.78451365316984,9.772517847143238,3.987741298433672,"POLYGON Z ((1942348.59179694 5460887.51753445 -9772.51784714324, 1954008.55982997 5451503.00938637 -8784.51365316984, 1963413.49158863 5463188.35313892 -8784.51365316984, 1951753.52355559 5472572.86128699 -9772.51784714324, 1942348.59179694 5460887.51753445 -9772.51784714324))",2d_linear_centroids_interior,177.19008148355908,-40.91663509033431
27,4,177.16584627344682,-40.795519461024824,177.10027578696693,-40.92092423780377,9.783450809345258,10.525503961959693,6.752238357649715,"POLYGON Z ((1931645.58380436 5468099.94239663 -10525.5039619597, 1945293.54036389 5461920.73218271 -9783.45080934526, 1951480.32568038 5475585.41979157 -9783.45080934526, 1937832.36912085 5481764.63000549 -10525.5039619597, 1931645.58380436 5468099.94239663 -10525.5039619597))",2d_linear_centroids_interior,177.05063492560922,-40.83333264584032
27,5,177.02019047922357,-40.70235534525038,176.97373558847661,-40.832590976751206,10.510472918533658,11.282882522126311,10.989894780048111,"POLYGON Z ((1920816.63387725 5476798.32459373 -11282.8825221263, 1935080.75787142 5472222.50225418 -10510.4729185337, 1939662.65899499 5486505.5755262 -10510.4729185337, 1925398.53500081 5491081.39786575 -11282.8825221263, 1920816.63387725 5476798.32459373 -11282.8825221263))",2d_linear_centroids_interior,176.91146910999237,-40.74980565340417
27,6,176.87849235704,-40.61524911028805,176.83914251660383,-40.74683659409789,11.047789291339393,11.977538392527354,15.249300608040585,"POLYGON Z ((1909708.69161674 5486212.95834089 -11977.5383925274, 1924146.28595764 5482251.71658402 -11047.7892913394, 1928115.15911022 5496717.12518173 -11047.7892913394, 1913677.56476932 5500678.3669386 -11977.5383925274, 1909708.69161674 5486212.95834089 -11977.5383925274))",2d_linear_centroids_interior,176.77259347205444,-40.666061282439784
27,7,176.7462827249994,-40.54008105702076,176.6891950925445,-40.66784365745568,11.903625097937146,13.127865426655204,18.09784001746774,"POLYGON Z ((1897916.60166067 5496979.94182483 -13127.8654266552, 1911852.12592731 5491566.77278707 -11903.6250979371, 1917283.41457212 5505548.94370781 -11903.6250979371, 1903347.89030547 5510962.11274557 -13127.8654266552, 1897916.60166067 5496979.94182483 -13127.8654266552))",2d_linear_centroids_interior,176.63425439355132,-40.58225070696076
27,8,176.61337134458134,-40.46519775977604,176.53950260482117,-40.5878475760577,13.141908936515161,14.822283682256193,21.4622274815076,"POLYGON Z ((1886273.66860017 5507738.94641231 -14822.2836822562, 1899553.69401289 5500970.10118204 -13141.9089365152, 1906365.41637524 5514334.24868416 -13141.9089365152, 1893085.39096251 5521103.09391443 -14822.2836822562, 1886273.66860017 5507738.94641231 -14822.2836822562))",2d_linear_centroids_interior,176.49664013972406,-40.49849243310785
27,9,176.47907743304438,-40.388433407607245,176.39297496836608,-40.50631793063816,14.789613847413094,17.069890161258936,20.089332145827477,"POLYGON Z ((1874843.93678765 5518233.84274677 -17069.8901612589, 1887499.43081633 5510511.22590904 -14789.6138474131, 1895312.85795725 5523315.53597689 -14789.6138474131, 1882657.36392856 5531038.15281462 -17069.8901612589, 1874843.93678765 5518233.84274677 -17069.8901612589))",2d_linear_centroids_interior,176.35984255568738,-40.414847995456014
27,10,176.3441177266399,-40.3085825733617,176.25202950681498,-40.42375899294044,17.077528376526967,20.094925377355178,17.466494115537763,"POLYGON Z ((1863652.15039565 5528256.19801453 -20094.9253773552, 1875892.5420668 5520127.96775965 -17077.528376527, 1884190.39335743 5532623.79362106 -17077.528376527, 1871950.00168629 5540752.02387593 -20094.9253773552, 1863652.15039565 5528256.19801453 -20094.9253773552))",2d_linear_centroids_interior,176.2243991260351,-40.3316543011738
